dataInicial,dataFinal,percentual,fator,taxa,valorBase,valorCalculado
09/11/2016,10/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
10/11/2016,11/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
11/11/2016,12/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
12/11/2016,13/11/2016,100.00,1.00000000,0.00,1000.00,1000.00
13/11/2016,14/11/2016,100.00,1.00000000,0.00,1000.00,1000.00
14/11/2016,15/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
15/11/2016,16/11/2016,100.00,1.00000000,0.00,1000.00,1000.00
16/11/2016,17/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
17/11/2016,18/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
18/11/2016,19/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
19/11/2016,20/11/2016,100.00,1.00000000,0.00,1000.00,1000.00
20/11/2016,21/11/2016,100.00,1.00000000,0.00,1000.00,1000.00
21/11/2016,22/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
22/11/2016,23/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
23/11/2016,24/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
24/11/2016,25/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
25/11/2016,26/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
26/11/2016,27/11/2016,100.00,1.00000000,0.00,1000.00,1000.00
27/11/2016,28/11/2016,100.00,1.00000000,0.00,1000.00,1000.00
28/11/2016,29/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
29/11/2016,30/11/2016,100.00,1.00051591,0.05,1000.00,1000.51
30/11/2016,01/12/2016,100.00,1.00051591,0.05,1000.00,1000.51
01/12/2016,02/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
02/12/2016,03/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
03/12/2016,04/12/2016,100.00,1.00000000,0.00,1000.00,1000.00
04/12/2016,05/12/2016,100.00,1.00000000,0.00,1000.00,1000.00
05/12/2016,06/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
06/12/2016,07/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
07/12/2016,08/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
08/12/2016,09/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
09/12/2016,10/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
10/12/2016,11/12/2016,100.00,1.00000000,0.00,1000.00,1000.00
11/12/2016,12/12/2016,100.00,1.00000000,0.00,1000.00,1000.00
12/12/2016,13/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
13/12/2016,14/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
14/12/2016,15/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
15/12/2016,16/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
16/12/2016,17/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
17/12/2016,18/12/2016,100.00,1.00000000,0.00,1000.00,1000.00
18/12/2016,19/12/2016,100.00,1.00000000,0.00,1000.00,1000.00
19/12/2016,20/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
20/12/2016,21/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
21/12/2016,22/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
22/12/2016,23/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
23/12/2016,24/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
24/12/2016,25/12/2016,100.00,1.00000000,0.00,1000.00,1000.00
25/12/2016,26/12/2016,100.00,1.00000000,0.00,1000.00,1000.00
26/12/2016,27/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
27/12/2016,28/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
28/12/2016,29/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
29/12/2016,30/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
30/12/2016,31/12/2016,100.00,1.00050718,0.05,1000.00,1000.50
31/12/2016,01/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
01/01/2017,02/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
02/01/2017,03/01/2017,100.00,1.00050718,0.05,1000.00,1000.50
03/01/2017,04/01/2017,100.00,1.00050718,0.05,1000.00,1000.50
04/01/2017,05/01/2017,100.00,1.00050718,0.05,1000.00,1000.50
05/01/2017,06/01/2017,100.00,1.00050718,0.05,1000.00,1000.50
06/01/2017,07/01/2017,100.00,1.00050718,0.05,1000.00,1000.50
07/01/2017,08/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
08/01/2017,09/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
09/01/2017,10/01/2017,100.00,1.00050718,0.05,1000.00,1000.50
10/01/2017,11/01/2017,100.00,1.00050718,0.05,1000.00,1000.50
11/01/2017,12/01/2017,100.00,1.00050718,0.05,1000.00,1000.50
12/01/2017,13/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
13/01/2017,14/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
14/01/2017,15/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
15/01/2017,16/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
16/01/2017,17/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
17/01/2017,18/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
18/01/2017,19/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
19/01/2017,20/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
20/01/2017,21/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
21/01/2017,22/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
22/01/2017,23/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
23/01/2017,24/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
24/01/2017,25/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
25/01/2017,26/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
26/01/2017,27/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
27/01/2017,28/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
28/01/2017,29/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
29/01/2017,30/01/2017,100.00,1.00000000,0.00,1000.00,1000.00
30/01/2017,31/01/2017,100.00,1.00048089,0.05,1000.00,1000.48
31/01/2017,01/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
01/02/2017,02/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
02/02/2017,03/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
03/02/2017,04/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
04/02/2017,05/02/2017,100.00,1.00000000,0.00,1000.00,1000.00
05/02/2017,06/02/2017,100.00,1.00000000,0.00,1000.00,1000.00
06/02/2017,07/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
07/02/2017,08/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
08/02/2017,09/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
09/02/2017,10/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
10/02/2017,11/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
11/02/2017,12/02/2017,100.00,1.00000000,0.00,1000.00,1000.00
12/02/2017,13/02/2017,100.00,1.00000000,0.00,1000.00,1000.00
13/02/2017,14/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
14/02/2017,15/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
15/02/2017,16/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
16/02/2017,17/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
17/02/2017,18/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
18/02/2017,19/02/2017,100.00,1.00000000,0.00,1000.00,1000.00
19/02/2017,20/02/2017,100.00,1.00000000,0.00,1000.00,1000.00
20/02/2017,21/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
21/02/2017,22/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
22/02/2017,23/02/2017,100.00,1.00048089,0.05,1000.00,1000.48
23/02/2017,24/02/2017,100.00,1.00045442,0.05,1000.00,1000.45
24/02/2017,25/02/2017,100.00,1.00045442,0.05,1000.00,1000.45
25/02/2017,26/02/2017,100.00,1.00000000,0.00,1000.00,1000.00
26/02/2017,27/02/2017,100.00,1.00000000,0.00,1000.00,1000.00
27/02/2017,28/02/2017,100.00,1.00000000,0.00,1000.00,1000.00
28/02/2017,01/03/2017,100.00,1.00000000,0.00,1000.00,1000.00
01/03/2017,02/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
02/03/2017,03/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
03/03/2017,04/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
04/03/2017,05/03/2017,100.00,1.00000000,0.00,1000.00,1000.00
05/03/2017,06/03/2017,100.00,1.00000000,0.00,1000.00,1000.00
06/03/2017,07/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
07/03/2017,08/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
08/03/2017,09/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
09/03/2017,10/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
10/03/2017,11/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
11/03/2017,12/03/2017,100.00,1.00000000,0.00,1000.00,1000.00
12/03/2017,13/03/2017,100.00,1.00000000,0.00,1000.00,1000.00
13/03/2017,14/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
14/03/2017,15/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
15/03/2017,16/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
16/03/2017,17/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
17/03/2017,18/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
18/03/2017,19/03/2017,100.00,1.00000000,0.00,1000.00,1000.00
19/03/2017,20/03/2017,100.00,1.00000000,0.00,1000.00,1000.00
20/03/2017,21/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
21/03/2017,22/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
22/03/2017,23/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
23/03/2017,24/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
24/03/2017,25/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
25/03/2017,26/03/2017,100.00,1.00000000,0.00,1000.00,1000.00
26/03/2017,27/03/2017,100.00,1.00000000,0.00,1000.00,1000.00
27/03/2017,28/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
28/03/2017,29/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
29/03/2017,30/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
30/03/2017,31/03/2017,100.00,1.00045442,0.05,1000.00,1000.45
31/03/2017,01/04/2017,100.00,1.00045442,0.05,1000.00,1000.45
01/04/2017,02/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
02/04/2017,03/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
03/04/2017,04/04/2017,100.00,1.00045442,0.05,1000.00,1000.45
04/04/2017,05/04/2017,100.00,1.00045442,0.05,1000.00,1000.45
05/04/2017,06/04/2017,100.00,1.00045442,0.05,1000.00,1000.45
06/04/2017,07/04/2017,100.00,1.00045442,0.05,1000.00,1000.45
07/04/2017,08/04/2017,100.00,1.00045442,0.05,1000.00,1000.45
08/04/2017,09/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
09/04/2017,10/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
10/04/2017,11/04/2017,100.00,1.00045442,0.05,1000.00,1000.45
11/04/2017,12/04/2017,100.00,1.00045442,0.05,1000.00,1000.45
12/04/2017,13/04/2017,100.00,1.00045442,0.05,1000.00,1000.45
13/04/2017,14/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
14/04/2017,15/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
15/04/2017,16/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
16/04/2017,17/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
17/04/2017,18/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
18/04/2017,19/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
19/04/2017,20/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
20/04/2017,21/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
21/04/2017,22/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
22/04/2017,23/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
23/04/2017,24/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
24/04/2017,25/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
25/04/2017,26/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
26/04/2017,27/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
27/04/2017,28/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
28/04/2017,29/04/2017,100.00,1.00041886,0.04,1000.00,1000.41
29/04/2017,30/04/2017,100.00,1.00000000,0.00,1000.00,1000.00
30/04/2017,01/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
01/05/2017,02/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
02/05/2017,03/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
03/05/2017,04/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
04/05/2017,05/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
05/05/2017,06/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
06/05/2017,07/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
07/05/2017,08/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
08/05/2017,09/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
09/05/2017,10/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
10/05/2017,11/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
11/05/2017,12/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
12/05/2017,13/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
13/05/2017,14/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
14/05/2017,15/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
15/05/2017,16/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
16/05/2017,17/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
17/05/2017,18/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
18/05/2017,19/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
19/05/2017,20/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
20/05/2017,21/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
21/05/2017,22/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
22/05/2017,23/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
23/05/2017,24/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
24/05/2017,25/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
25/05/2017,26/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
26/05/2017,27/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
27/05/2017,28/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
28/05/2017,29/05/2017,100.00,1.00000000,0.00,1000.00,1000.00
29/05/2017,30/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
30/05/2017,31/05/2017,100.00,1.00041886,0.04,1000.00,1000.41
31/05/2017,01/06/2017,100.00,1.00041886,0.04,1000.00,1000.41
01/06/2017,02/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
02/06/2017,03/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
03/06/2017,04/06/2017,100.00,1.00000000,0.00,1000.00,1000.00
04/06/2017,05/06/2017,100.00,1.00000000,0.00,1000.00,1000.00
05/06/2017,06/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
06/06/2017,07/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
07/06/2017,08/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
08/06/2017,09/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
09/06/2017,10/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
10/06/2017,11/06/2017,100.00,1.00000000,0.00,1000.00,1000.00
11/06/2017,12/06/2017,100.00,1.00000000,0.00,1000.00,1000.00
12/06/2017,13/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
13/06/2017,14/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
14/06/2017,15/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
15/06/2017,16/06/2017,100.00,1.00000000,0.00,1000.00,1000.00
16/06/2017,17/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
17/06/2017,18/06/2017,100.00,1.00000000,0.00,1000.00,1000.00
18/06/2017,19/06/2017,100.00,1.00000000,0.00,1000.00,1000.00
19/06/2017,20/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
20/06/2017,21/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
21/06/2017,22/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
22/06/2017,23/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
23/06/2017,24/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
24/06/2017,25/06/2017,100.00,1.00000000,0.00,1000.00,1000.00
25/06/2017,26/06/2017,100.00,1.00000000,0.00,1000.00,1000.00
26/06/2017,27/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
27/06/2017,28/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
28/06/2017,29/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
29/06/2017,30/06/2017,100.00,1.00038334,0.04,1000.00,1000.38
30/06/2017,01/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
01/07/2017,02/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
02/07/2017,03/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
03/07/2017,04/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
04/07/2017,05/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
05/07/2017,06/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
06/07/2017,07/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
07/07/2017,08/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
08/07/2017,09/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
09/07/2017,10/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
10/07/2017,11/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
11/07/2017,12/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
12/07/2017,13/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
13/07/2017,14/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
14/07/2017,15/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
15/07/2017,16/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
16/07/2017,17/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
17/07/2017,18/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
18/07/2017,19/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
19/07/2017,20/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
20/07/2017,21/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
21/07/2017,22/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
22/07/2017,23/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
23/07/2017,24/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
24/07/2017,25/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
25/07/2017,26/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
26/07/2017,27/07/2017,100.00,1.00038334,0.04,1000.00,1000.38
27/07/2017,28/07/2017,100.00,1.00034713,0.03,1000.00,1000.34
28/07/2017,29/07/2017,100.00,1.00034713,0.03,1000.00,1000.34
29/07/2017,30/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
30/07/2017,31/07/2017,100.00,1.00000000,0.00,1000.00,1000.00
31/07/2017,01/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
01/08/2017,02/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
02/08/2017,03/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
03/08/2017,04/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
04/08/2017,05/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
05/08/2017,06/08/2017,100.00,1.00000000,0.00,1000.00,1000.00
06/08/2017,07/08/2017,100.00,1.00000000,0.00,1000.00,1000.00
07/08/2017,08/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
08/08/2017,09/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
09/08/2017,10/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
10/08/2017,11/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
11/08/2017,12/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
12/08/2017,13/08/2017,100.00,1.00000000,0.00,1000.00,1000.00
13/08/2017,14/08/2017,100.00,1.00000000,0.00,1000.00,1000.00
14/08/2017,15/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
15/08/2017,16/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
16/08/2017,17/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
17/08/2017,18/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
18/08/2017,19/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
19/08/2017,20/08/2017,100.00,1.00000000,0.00,1000.00,1000.00
20/08/2017,21/08/2017,100.00,1.00000000,0.00,1000.00,1000.00
21/08/2017,22/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
22/08/2017,23/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
23/08/2017,24/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
24/08/2017,25/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
25/08/2017,26/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
26/08/2017,27/08/2017,100.00,1.00000000,0.00,1000.00,1000.00
27/08/2017,28/08/2017,100.00,1.00000000,0.00,1000.00,1000.00
28/08/2017,29/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
29/08/2017,30/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
30/08/2017,31/08/2017,100.00,1.00034713,0.03,1000.00,1000.34
31/08/2017,01/09/2017,100.00,1.00034713,0.03,1000.00,1000.34
01/09/2017,02/09/2017,100.00,1.00034713,0.03,1000.00,1000.34
02/09/2017,03/09/2017,100.00,1.00000000,0.00,1000.00,1000.00
03/09/2017,04/09/2017,100.00,1.00000000,0.00,1000.00,1000.00
04/09/2017,05/09/2017,100.00,1.00034713,0.03,1000.00,1000.34
05/09/2017,06/09/2017,100.00,1.00034713,0.03,1000.00,1000.34
06/09/2017,07/09/2017,100.00,1.00034713,0.03,1000.00,1000.34
07/09/2017,08/09/2017,100.00,1.00000000,0.00,1000.00,1000.00
08/09/2017,09/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
09/09/2017,10/09/2017,100.00,1.00000000,0.00,1000.00,1000.00
10/09/2017,11/09/2017,100.00,1.00000000,0.00,1000.00,1000.00
11/09/2017,12/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
12/09/2017,13/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
13/09/2017,14/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
14/09/2017,15/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
15/09/2017,16/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
16/09/2017,17/09/2017,100.00,1.00000000,0.00,1000.00,1000.00
17/09/2017,18/09/2017,100.00,1.00000000,0.00,1000.00,1000.00
18/09/2017,19/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
19/09/2017,20/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
20/09/2017,21/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
21/09/2017,22/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
22/09/2017,23/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
23/09/2017,24/09/2017,100.00,1.00000000,0.00,1000.00,1000.00
24/09/2017,25/09/2017,100.00,1.00000000,0.00,1000.00,1000.00
25/09/2017,26/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
26/09/2017,27/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
27/09/2017,28/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
28/09/2017,29/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
29/09/2017,30/09/2017,100.00,1.00031059,0.03,1000.00,1000.31
30/09/2017,01/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
01/10/2017,02/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
02/10/2017,03/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
03/10/2017,04/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
04/10/2017,05/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
05/10/2017,06/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
06/10/2017,07/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
07/10/2017,08/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
08/10/2017,09/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
09/10/2017,10/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
10/10/2017,11/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
11/10/2017,12/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
12/10/2017,13/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
13/10/2017,14/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
14/10/2017,15/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
15/10/2017,16/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
16/10/2017,17/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
17/10/2017,18/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
18/10/2017,19/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
19/10/2017,20/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
20/10/2017,21/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
21/10/2017,22/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
22/10/2017,23/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
23/10/2017,24/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
24/10/2017,25/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
25/10/2017,26/10/2017,100.00,1.00031059,0.03,1000.00,1000.31
26/10/2017,27/10/2017,100.00,1.00028296,0.03,1000.00,1000.28
27/10/2017,28/10/2017,100.00,1.00028296,0.03,1000.00,1000.28
28/10/2017,29/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
29/10/2017,30/10/2017,100.00,1.00000000,0.00,1000.00,1000.00
30/10/2017,31/10/2017,100.00,1.00028296,0.03,1000.00,1000.28
31/10/2017,01/11/2017,100.00,1.00028296,0.03,1000.00,1000.28
01/11/2017,02/11/2017,100.00,1.00028296,0.03,1000.00,1000.28
02/11/2017,03/11/2017,100.00,1.00000000,0.00,1000.00,1000.00
